slug,path,topic,cluster,publish_date,last_updated,last_validation,affiliate_products,traffic_estimate,status,word_count,readability,broken_links,missing_schema,missing_disclosure,missing_cta,pricing_signal,version_signal,duplicate_competitors_detected,reasons
reviews,D:\AFFILATE BOT\site_output\reviews\index.html,Latest Reviews,review,2026-07-06,2026-07-06,2026-07-06,,0,Broken,1643,53.79,1,False,False,False,False,False,False,broken links detected
reviews/activecampaign,D:\AFFILATE BOT\site_output\reviews\activecampaign\index.html,ActiveCampaign Review,reviews,2026-06-02,2026-06-02,2026-06-02,activecampaign,0,Broken,2124,57.59,1,False,False,False,False,False,True,broken links detected
reviews/adcreative-ai,D:\AFFILATE BOT\site_output\reviews\adcreative-ai\index.html,AdCreative AI Review,reviews,2026-06-02,2026-06-02,2026-06-02,adcreative-ai; AdCreative AI,0,Broken,2138,58.53,1,False,False,False,False,False,True,broken links detected
reviews/ahrefs-ai,D:\AFFILATE BOT\site_output\reviews\ahrefs-ai\index.html,Ahrefs AI Review,reviews,2026-06-02,2026-06-02,2026-06-02,ahrefs; Ahrefs AI,0,Broken,2128,59.01,2,False,False,False,False,False,True,broken links detected
reviews/bolt,D:\AFFILATE BOT\site_output\reviews\bolt\index.html,Bolt Review,reviews,2026-06-02,2026-06-02,2026-06-02,bolt,0,Broken,2110,58.22,1,False,False,False,False,False,True,broken links detected
reviews/canva,D:\AFFILATE BOT\site_output\reviews\canva\index.html,Canva Review,reviews,2026-06-02,2026-06-02,2026-06-02,canva,0,Broken,2074,58.5,1,False,False,False,False,False,True,broken links detected
reviews/chatgpt,D:\AFFILATE BOT\site_output\reviews\chatgpt\index.html,ChatGPT Review,reviews,2026-06-02,2026-06-02,2026-06-02,chatgpt,0,Broken,2080,57.44,1,False,False,False,False,False,True,broken links detected
reviews/claude,D:\AFFILATE BOT\site_output\reviews\claude\index.html,Claude Review,reviews,2026-06-02,2026-06-02,2026-06-02,claude,0,Broken,2053,58.18,1,False,False,False,False,False,True,broken links detected
reviews/copy-ai,D:\AFFILATE BOT\site_output\reviews\copy-ai\index.html,Copy.ai Review,reviews,2026-06-02,2026-06-02,2026-06-02,copy-ai; Copy.ai,0,Broken,2092,62.33,1,False,False,False,False,False,True,broken links detected
reviews/cursor,D:\AFFILATE BOT\site_output\reviews\cursor\index.html,Cursor Review,reviews,2026-06-02,2026-06-02,2026-06-02,cursor,0,Broken,2088,58.63,1,False,False,False,False,False,True,broken links detected
reviews/cursor-ai-review-a-practical-guide-for-developers-and-ai-coders,D:\AFFILATE BOT\site_output\reviews\cursor-ai-review-a-practical-guide-for-developers-and-ai-coders\index.html,Cursor Ai Review: A Practical Guide for Developers And Ai Coders,reviews,2026-05-14,2026-05-14,2026-05-14,Cursor,0,Broken,1025,58.17,1,False,False,False,False,False,True,broken links detected
reviews/descript,D:\AFFILATE BOT\site_output\reviews\descript\index.html,Descript Review,reviews,2026-06-02,2026-06-02,2026-06-02,descript,0,Broken,2066,57.79,1,False,False,False,False,False,True,broken links detected
reviews/durable,D:\AFFILATE BOT\site_output\reviews\durable\index.html,Durable Review,reviews,2026-06-02,2026-06-02,2026-06-02,durable,0,Broken,2051,56.03,1,False,False,False,False,False,True,broken links detected
reviews/elevenlabs,D:\AFFILATE BOT\site_output\reviews\elevenlabs\index.html,ElevenLabs Review,reviews,2026-06-02,2026-06-02,2026-06-02,elevenlabs,0,Broken,2119,58.04,1,False,False,False,False,False,True,broken links detected
reviews/framer,D:\AFFILATE BOT\site_output\reviews\framer\index.html,Framer Review,reviews,2026-06-02,2026-06-02,2026-06-02,framer,0,Broken,2064,57.52,1,False,False,False,False,False,True,broken links detected
reviews/frase,D:\AFFILATE BOT\site_output\reviews\frase\index.html,Frase Review,reviews,2026-06-02,2026-06-02,2026-06-02,frase,0,Broken,2074,58.8,1,False,False,False,False,False,True,broken links detected
reviews/gamma,D:\AFFILATE BOT\site_output\reviews\gamma\index.html,Gamma Review,reviews,2026-06-02,2026-06-02,2026-06-02,gamma,0,Broken,2120,58.34,1,False,False,False,False,False,True,broken links detected
reviews/gemini,D:\AFFILATE BOT\site_output\reviews\gemini\index.html,Gemini Review,reviews,2026-06-02,2026-06-02,2026-06-02,gemini,0,Broken,2060,58.08,1,False,False,False,False,False,True,broken links detected
reviews/github-copilot,D:\AFFILATE BOT\site_output\reviews\github-copilot\index.html,GitHub Copilot Review,reviews,2026-06-02,2026-06-02,2026-06-02,github-copilot; GitHub Copilot,0,Broken,2098,57.79,1,False,False,False,False,False,True,broken links detected
reviews/hubspot,D:\AFFILATE BOT\site_output\reviews\hubspot\index.html,HubSpot Review,reviews,2026-06-02,2026-06-02,2026-06-02,hubspot,0,Broken,2052,58.08,1,False,False,False,False,False,True,broken links detected
reviews/jasper,D:\AFFILATE BOT\site_output\reviews\jasper\index.html,Jasper Review,reviews,2026-06-02,2026-06-02,2026-06-02,jasper-ai; Jasper,0,Broken,2076,58.94,1,False,False,False,False,False,True,broken links detected
reviews/jasper-ai,D:\AFFILATE BOT\site_output\reviews\jasper-ai\index.html,Jasper AI Review,reviews,2026-06-02,2026-06-02,2026-06-02,jasper-ai; Jasper AI; Jasper,0,Broken,2100,58.92,1,False,False,False,False,False,True,broken links detected
reviews/lovable,D:\AFFILATE BOT\site_output\reviews\lovable\index.html,Lovable Review,reviews,2026-06-02,2026-06-02,2026-06-02,lovable,0,Broken,2083,57.23,1,False,False,False,False,False,True,broken links detected
reviews/make,D:\AFFILATE BOT\site_output\reviews\make\index.html,Make Review,reviews,2026-06-02,2026-06-02,2026-06-02,make,0,Broken,2050,58.19,1,False,False,False,False,False,True,broken links detected
reviews/midjourney,D:\AFFILATE BOT\site_output\reviews\midjourney\index.html,Midjourney Review,reviews,2026-06-02,2026-06-02,2026-06-02,midjourney,0,Broken,2066,57.92,1,False,False,False,False,False,True,broken links detected
reviews/notion,D:\AFFILATE BOT\site_output\reviews\notion\index.html,Notion Review,reviews,2026-06-02,2026-06-02,2026-06-02,notion,0,Broken,2037,57.8,1,False,False,False,False,False,True,broken links detected
reviews/notion-ai,D:\AFFILATE BOT\site_output\reviews\notion-ai\index.html,Notion AI Review,reviews,2026-06-02,2026-06-02,2026-06-02,notion-ai; Notion; Notion AI,0,Broken,2071,57.85,1,False,False,False,False,False,True,broken links detected
reviews/perplexity,D:\AFFILATE BOT\site_output\reviews\perplexity\index.html,Perplexity Review,reviews,2026-06-02,2026-06-02,2026-06-02,perplexity,0,Broken,2060,57.68,1,False,False,False,False,False,True,broken links detected
reviews/pipedrive,D:\AFFILATE BOT\site_output\reviews\pipedrive\index.html,Pipedrive Review,reviews,2026-06-02,2026-06-02,2026-06-02,pipedrive-crm; Pipedrive,0,Broken,2046,57.99,1,False,False,False,False,False,True,broken links detected
reviews/pipedrive-crm,D:\AFFILATE BOT\site_output\reviews\pipedrive-crm\index.html,Pipedrive CRM Review,reviews,2026-06-02,2026-06-02,2026-06-02,pipedrive-crm; Pipedrive CRM; Pipedrive,0,Broken,2121,58.23,1,False,False,False,False,False,True,broken links detected
reviews/reclaim-ai,D:\AFFILATE BOT\site_output\reviews\reclaim-ai\index.html,Reclaim AI Review,reviews,2026-06-02,2026-06-02,2026-06-02,reclaim-ai; Reclaim AI,0,Broken,2131,57.2,1,False,False,False,False,False,True,broken links detected
reviews/replit,D:\AFFILATE BOT\site_output\reviews\replit\index.html,Replit Review,reviews,2026-06-02,2026-06-02,2026-06-02,replit,0,Broken,2065,58.08,1,False,False,False,False,False,True,broken links detected
reviews/runway,D:\AFFILATE BOT\site_output\reviews\runway\index.html,Runway Review,reviews,2026-06-02,2026-06-02,2026-06-02,runway,0,Broken,2053,57.88,1,False,False,False,False,False,True,broken links detected
reviews/semrush,D:\AFFILATE BOT\site_output\reviews\semrush\index.html,Semrush Review,reviews,2026-06-02,2026-06-02,2026-06-02,semrush,0,Broken,2073,58.11,1,False,False,False,False,False,True,broken links detected
reviews/semrush-ai,D:\AFFILATE BOT\site_output\reviews\semrush-ai\index.html,Semrush AI Review,reviews,2026-06-02,2026-06-02,2026-06-02,semrush; Semrush AI,0,Broken,2097,58.09,1,False,False,False,False,False,True,broken links detected
reviews/surfer-seo,D:\AFFILATE BOT\site_output\reviews\surfer-seo\index.html,Surfer SEO Review,reviews,2026-06-02,2026-06-02,2026-06-02,surfer-seo; Surfer SEO,0,Broken,2149,59.43,1,False,False,False,False,False,True,broken links detected
reviews/synthesia,D:\AFFILATE BOT\site_output\reviews\synthesia\index.html,Synthesia Review,reviews,2026-06-02,2026-06-02,2026-06-02,synthesia,0,Broken,2066,57.76,1,False,False,False,False,False,True,broken links detected
reviews/webflow,D:\AFFILATE BOT\site_output\reviews\webflow\index.html,Webflow Review,reviews,2026-06-02,2026-06-02,2026-06-02,webflow,0,Broken,2060,56.57,1,False,False,False,False,False,True,broken links detected
reviews/webflow-ai,D:\AFFILATE BOT\site_output\reviews\webflow-ai\index.html,Webflow AI Review,reviews,2026-06-02,2026-06-02,2026-06-02,webflow-ai; Webflow AI; Webflow,0,Broken,2142,56.35,1,False,False,False,False,False,True,broken links detected
reviews/windsurf,D:\AFFILATE BOT\site_output\reviews\windsurf\index.html,Windsurf Review: Is This Agent-Style AI Coding Workflow Worth Testing?,reviews,2026-06-14,2026-06-14,2026-06-14,windsurf; cursor; github-copilot,0,Broken,3231,58.34,1,False,False,True,False,False,True,broken links detected
reviews/windsurf-review,D:\AFFILATE BOT\site_output\reviews\windsurf-review\index.html,Windsurf Review: Is This Agent-Style AI Coding Workflow Worth Testing?,reviews,2026-06-14,2026-06-14,2026-06-14,windsurf; cursor; github-copilot,0,Broken,3231,58.34,1,False,False,True,False,False,True,broken links detected
reviews/zapier,D:\AFFILATE BOT\site_output\reviews\zapier\index.html,Zapier Review,reviews,2026-06-02,2026-06-02,2026-06-02,zapier,0,Broken,2041,57.92,1,False,False,False,False,False,True,broken links detected
runway,D:\AFFILATE BOT\site_output\runway\index.html,Runway Review,general,2026-06-02,2026-06-02,2026-06-02,runway,0,Broken,2053,57.88,1,False,False,False,False,False,True,broken links detected
se-ranking-review-2026,D:\AFFILATE BOT\site_output\se-ranking-review-2026\index.html,SE Ranking Review 2026,review,2026-06-16,2026-06-16,2026-06-16,,0,Broken,2426,50.49,3,False,False,True,False,False,False,broken links detected
semrush,D:\AFFILATE BOT\site_output\semrush\index.html,Semrush Review,general,2026-06-02,2026-06-02,2026-06-02,semrush,0,Broken,2073,58.11,1,False,False,False,False,False,True,broken links detected
semrush-ai,D:\AFFILATE BOT\site_output\semrush-ai\index.html,Semrush AI Review,general,2026-06-02,2026-06-02,2026-06-02,semrush; Semrush AI,0,Broken,2097,58.09,1,False,False,False,False,False,True,broken links detected
semrush-pricing,D:\AFFILATE BOT\site_output\semrush-pricing\index.html,Pricing Semrush: những điểm cần kiểm tra trước khi mua,pricing,2026-07-06,2026-07-06,2026-07-06,semrush,0,Broken,1021,60.68,1,False,False,True,True,False,True,broken links detected
semrush-vs-ahrefs-2026,D:\AFFILATE BOT\site_output\semrush-vs-ahrefs-2026\index.html,Semrush vs Ahrefs 2026: Which SEO Tool Is Better?,general,2026-07-06,2026-07-06,2026-07-06,Semrush; Ahrefs,0,Broken,3639,53.73,2,True,False,True,False,False,True,broken links detected
senja-review-2026,D:\AFFILATE BOT\site_output\senja-review-2026\index.html,"Senja Review 2026: Features, Pricing, Pros, Cons & Alternatives",review,2026-06-13,2026-06-13,2026-06-13,,0,Broken,5995,56.55,3,False,False,True,True,False,True,broken links detected
serpstat-review-2026,D:\AFFILATE BOT\site_output\serpstat-review-2026\index.html,"Serpstat Review 2026: SEO, PPC, Keyword Research and Competitor Analysis",review,2026-06-16,2026-06-16,2026-06-16,,0,Broken,2054,50.61,2,False,False,True,False,False,False,broken links detected
sitemap,D:\AFFILATE BOT\site_output\sitemap\index.html,HTML Sitemap,general,2026-06-02,2026-06-02,2026-06-02,,0,Broken,878,27.99,1,False,False,True,False,False,True,broken links detected
skillspector-review-2026,D:\AFFILATE BOT\site_output\skillspector-review-2026\index.html,"SkillSpector Review 2026: Features, Pricing, Pros, Cons & Alternatives",review,2026-06-13,2026-06-13,2026-06-13,,0,Broken,6064,54.75,3,False,False,True,True,False,True,broken links detected
surfer-seo,D:\AFFILATE BOT\site_output\surfer-seo\index.html,Surfer SEO Review,general,2026-06-02,2026-06-02,2026-06-02,surfer-seo; Surfer SEO,0,Broken,2149,59.43,1,False,False,False,False,False,True,broken links detected
surfer-seo-alternatives,D:\AFFILATE BOT\site_output\surfer-seo-alternatives\index.html,Surfer SEO Alternatives: Best SEO Content Optimization Tools,general,2026-06-12,2026-06-12,2026-06-12,Surfer SEO,0,Broken,2467,50.26,1,False,False,True,False,False,False,broken links detected
surfer-seo-free-trial,D:\AFFILATE BOT\site_output\surfer-seo-free-trial\index.html,Surfer SEO Free Trial: Is It Worth Trying in 2026?,general,2026-06-12,2026-06-12,2026-06-12,Surfer SEO,0,Broken,2524,53.76,1,False,False,True,False,False,False,broken links detected
surfer-seo-pricing,D:\AFFILATE BOT\site_output\surfer-seo-pricing\index.html,Pricing Surfer SEO: những điểm cần kiểm tra trước khi mua,pricing,2026-07-06,2026-07-06,2026-07-06,surfer-seo; Surfer SEO,0,Broken,1032,62.25,1,False,False,True,True,False,True,broken links detected
surfer-seo-vs-clearscope,D:\AFFILATE BOT\site_output\surfer-seo-vs-clearscope\index.html,Surfer SEO vs Clearscope: Best Content Optimization Software,general,2026-06-12,2026-06-12,2026-06-12,Surfer SEO,0,Broken,2462,50.49,1,False,False,True,False,False,False,broken links detected
synthesia,D:\AFFILATE BOT\site_output\synthesia\index.html,Synthesia Review,general,2026-06-02,2026-06-02,2026-06-02,synthesia,0,Broken,2066,57.76,1,False,False,False,False,False,True,broken links detected
systeme-io-review-2026,D:\AFFILATE BOT\site_output\systeme-io-review-2026\index.html,Systeme.io Review 2026,review,2026-06-16,2026-06-16,2026-06-16,,0,Broken,2432,57.43,3,False,False,True,False,False,False,broken links detected
tally-forms-review-2026,D:\AFFILATE BOT\site_output\tally-forms-review-2026\index.html,"Tally Forms Review 2026: Features, Pricing, Pros, Cons & Alternatives",review,2026-06-13,2026-06-13,2026-06-13,,0,Broken,6014,55.33,3,False,False,True,True,False,False,broken links detected
terms,D:\AFFILATE BOT\site_output\terms\index.html,Terms,general,2026-06-02,2026-06-02,2026-06-02,,0,Broken,651,50.05,1,False,False,True,False,False,False,broken links detected
terms-of-service,D:\AFFILATE BOT\site_output\terms-of-service\index.html,Terms of Service,general,2026-06-02,2026-06-02,2026-06-02,,0,Broken,711,48.99,1,False,False,True,False,False,False,broken links detected
testing-methodology,D:\AFFILATE BOT\site_output\testing-methodology\index.html,Testing Methodology,general,2026-06-02,2026-06-02,2026-06-02,,0,Broken,628,46.13,1,False,False,True,False,False,False,broken links detected
trackdesk-review-2026,D:\AFFILATE BOT\site_output\trackdesk-review-2026\index.html,"Trackdesk Review 2026: Affiliate Tracking, Pricing, Pros & Cons",review,2026-06-12,2026-06-12,2026-06-12,,0,Broken,2400,49.18,1,False,False,True,True,False,False,broken links detected
ubersuggest-review-2026,D:\AFFILATE BOT\site_output\ubersuggest-review-2026\index.html,"Ubersuggest Review 2026: SEO Tool for Beginners, Pricing and Alternatives",review,2026-06-16,2026-06-16,2026-06-16,,0,Broken,2049,51.21,2,False,False,True,True,False,False,broken links detected
unbounce-review-2026,D:\AFFILATE BOT\site_output\unbounce-review-2026\index.html,"Unbounce Review 2026: Landing Page Builder, AI Features, Pricing and Alternatives",review,2026-06-16,2026-06-16,2026-06-16,,0,Broken,2079,50.73,1,False,False,True,True,False,False,broken links detected
vi,D:\AFFILATE BOT\site_output\vi\index.html,Trung tâm đánh giá công cụ AI,general,2026-07-06,2026-07-06,2026-07-06,,0,Broken,5072,46.95,5,False,True,True,False,False,True,broken links detected
vi/about,D:\AFFILATE BOT\site_output\vi\about\index.html,Giới thiệu MS Smile AI Review Hub,vi,2026-06-14,2026-06-14,2026-06-14,,0,Broken,1786,56.13,6,False,True,True,False,False,False,broken links detected
vi/about-author,D:\AFFILATE BOT\site_output\vi\about-author\index.html,Giới thiệu the Tác giả,vi,2026-06-02,2026-06-02,2026-06-02,,0,Broken,974,47.7,6,False,True,True,False,False,False,broken links detected
vi/activecampaign,D:\AFFILATE BOT\site_output\vi\activecampaign\index.html,Đánh giá Đang hoạt độngCampaign,vi,2026-06-02,2026-06-02,2026-06-02,activecampaign,0,Broken,3540,70.28,2,False,True,True,False,False,True,broken links detected
vi/adcreative-ai,D:\AFFILATE BOT\site_output\vi\adcreative-ai\index.html,Đánh giá AdCreative AI,vi,2026-06-02,2026-06-02,2026-06-02,adcreative-ai; AdCreative AI,0,Broken,3475,71.53,2,False,True,True,False,False,True,broken links detected
vi/aeo-action-plan,D:\AFFILATE BOT\site_output\vi\aeo-action-plan\index.html,AEO Action Plan,vi,2026-06-02,2026-06-02,2026-06-02,,0,Broken,929,38.22,4,False,True,True,False,False,True,broken links detected
